gene_id,RBP,gene_name,phenotype,is_phenotype
FBgn0267912,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0267964,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0267964,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0267964,imp_targets,NA,pheno_NB_less,FALSE
FBgn0267964,imp_targets,NA,pheno_NB_more,FALSE
FBgn0267964,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0267964,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0267964,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0267964,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0267964,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0267964,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0267964,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0267964,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0267964,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0267964,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0267975,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0267975,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0267975,imp_targets,NA,pheno_NB_less,FALSE
FBgn0267975,imp_targets,NA,pheno_NB_more,FALSE
FBgn0267975,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0267975,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0267975,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0267975,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0267975,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0267975,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0267975,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0267975,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0267975,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0267975,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0270928,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0270928,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0270928,imp_targets,NA,pheno_NB_less,FALSE
FBgn0270928,imp_targets,NA,pheno_NB_more,FALSE
FBgn0270928,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0270928,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0270928,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0270928,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0270928,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0270928,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0270928,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0270928,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0270928,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0270928,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0278608,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0278608,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0278608,imp_targets,NA,pheno_NB_less,FALSE
FBgn0278608,imp_targets,NA,pheno_NB_more,FALSE
FBgn0278608,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0278608,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0278608,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0278608,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0278608,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0278608,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0278608,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0278608,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0278608,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0278608,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0283451,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0283451,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0283451,imp_targets,NA,pheno_NB_less,FALSE
FBgn0283451,imp_targets,NA,pheno_NB_more,FALSE
FBgn0283451,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0283451,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0283451,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0283451,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0283451,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0283451,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0283451,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0283451,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0283451,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0283451,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0283468,imp_targets,slmb,pheno_NB_larger,FALSE
FBgn0283468,imp_targets,slmb,pheno_NB_smaller,FALSE
FBgn0283468,imp_targets,slmb,pheno_NB_less,FALSE
FBgn0283468,imp_targets,slmb,pheno_NB_more,FALSE
FBgn0283468,imp_targets,slmb,pheno_NB_abnormalshape,FALSE
FBgn0283468,imp_targets,slmb,pheno_GMC_larger,FALSE
FBgn0283468,imp_targets,slmb,pheno_GMC_smaller,FALSE
FBgn0283468,imp_targets,slmb,pheno_GMC_shorterlineage,FALSE
FBgn0283468,imp_targets,slmb,pheno_GMC_longerlineage,FALSE
FBgn0283468,imp_targets,slmb,pheno_GMC_abnormalshape,FALSE
FBgn0283468,imp_targets,slmb,pheno_GFP_aggregatenumber,TRUE
FBgn0283468,imp_targets,slmb,pheno_GFP_aggregatesize,FALSE
FBgn0283468,imp_targets,slmb,pheno_Underproliferation,FALSE
FBgn0283468,imp_targets,slmb,pheno_Overproliferation,FALSE
FBgn0283471,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0283471,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0283471,imp_targets,NA,pheno_NB_less,FALSE
FBgn0283471,imp_targets,NA,pheno_NB_more,FALSE
FBgn0283471,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0283471,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0283471,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0283471,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0283471,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0283471,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0283471,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0283471,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0283471,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0283471,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0283472,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0283472,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0283472,imp_targets,NA,pheno_NB_less,FALSE
FBgn0283472,imp_targets,NA,pheno_NB_more,FALSE
FBgn0283472,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0283472,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0283472,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0283472,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0283472,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0283472,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0283472,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0283472,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0283472,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0283472,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0283477,imp_targets,SF2,pheno_NB_larger,TRUE
FBgn0283477,imp_targets,SF2,pheno_NB_smaller,FALSE
FBgn0283477,imp_targets,SF2,pheno_NB_less,TRUE
FBgn0283477,imp_targets,SF2,pheno_NB_more,FALSE
FBgn0283477,imp_targets,SF2,pheno_NB_abnormalshape,TRUE
FBgn0283477,imp_targets,SF2,pheno_GMC_larger,FALSE
FBgn0283477,imp_targets,SF2,pheno_GMC_smaller,FALSE
FBgn0283477,imp_targets,SF2,pheno_GMC_shorterlineage,TRUE
FBgn0283477,imp_targets,SF2,pheno_GMC_longerlineage,FALSE
FBgn0283477,imp_targets,SF2,pheno_GMC_abnormalshape,TRUE
FBgn0283477,imp_targets,SF2,pheno_GFP_aggregatenumber,TRUE
FBgn0283477,imp_targets,SF2,pheno_GFP_aggregatesize,TRUE
FBgn0283477,imp_targets,SF2,pheno_Underproliferation,TRUE
FBgn0283477,imp_targets,SF2,pheno_Overproliferation,FALSE
FBgn0283499,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0283499,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0283499,imp_targets,NA,pheno_NB_less,FALSE
FBgn0283499,imp_targets,NA,pheno_NB_more,FALSE
FBgn0283499,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0283499,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0283499,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0283499,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0283499,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0283499,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0283499,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0283499,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0283499,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0283499,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0283521,imp_targets,lola,pheno_NB_larger,FALSE
FBgn0283521,imp_targets,lola,pheno_NB_smaller,FALSE
FBgn0283521,imp_targets,lola,pheno_NB_less,TRUE
FBgn0283521,imp_targets,lola,pheno_NB_more,TRUE
FBgn0283521,imp_targets,lola,pheno_NB_abnormalshape,FALSE
FBgn0283521,imp_targets,lola,pheno_GMC_larger,FALSE
FBgn0283521,imp_targets,lola,pheno_GMC_smaller,FALSE
FBgn0283521,imp_targets,lola,pheno_GMC_shorterlineage,TRUE
FBgn0283521,imp_targets,lola,pheno_GMC_longerlineage,FALSE
FBgn0283521,imp_targets,lola,pheno_GMC_abnormalshape,FALSE
FBgn0283521,imp_targets,lola,pheno_GFP_aggregatenumber,FALSE
FBgn0283521,imp_targets,lola,pheno_GFP_aggregatesize,FALSE
FBgn0283521,imp_targets,lola,pheno_Underproliferation,TRUE
FBgn0283521,imp_targets,lola,pheno_Overproliferation,TRUE
FBgn0283535,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0283535,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0283535,imp_targets,NA,pheno_NB_less,FALSE
FBgn0283535,imp_targets,NA,pheno_NB_more,FALSE
FBgn0283535,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0283535,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0283535,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0283535,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0283535,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0283535,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0283535,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0283535,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0283535,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0283535,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0283536,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0283536,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0283536,imp_targets,NA,pheno_NB_less,FALSE
FBgn0283536,imp_targets,NA,pheno_NB_more,FALSE
FBgn0283536,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0283536,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0283536,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0283536,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0283536,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0283536,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0283536,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0283536,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0283536,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0283536,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0283554,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0283554,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0283554,imp_targets,NA,pheno_NB_less,FALSE
FBgn0283554,imp_targets,NA,pheno_NB_more,FALSE
FBgn0283554,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0283554,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0283554,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0283554,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0283554,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0283554,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0283554,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0283554,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0283554,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0283554,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0283651,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0283651,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0283651,imp_targets,NA,pheno_NB_less,FALSE
FBgn0283651,imp_targets,NA,pheno_NB_more,FALSE
FBgn0283651,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0283651,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0283651,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0283651,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0283651,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0283651,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0283651,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0283651,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0283651,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0283651,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0283657,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0283657,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0283657,imp_targets,NA,pheno_NB_less,FALSE
FBgn0283657,imp_targets,NA,pheno_NB_more,FALSE
FBgn0283657,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0283657,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0283657,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0283657,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0283657,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0283657,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0283657,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0283657,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0283657,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0283657,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284225,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284225,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284225,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284225,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284225,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284225,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284225,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284225,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284225,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284225,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284225,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284225,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284225,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284225,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284227,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284227,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284227,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284227,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284227,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284227,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284227,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284227,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284227,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284227,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284227,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284227,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284227,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284227,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284228,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284228,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284228,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284228,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284228,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284228,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284228,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284228,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284228,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284228,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284228,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284228,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284228,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284228,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284230,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284230,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284230,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284230,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284230,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284230,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284230,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284230,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284230,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284230,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284230,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284230,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284230,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284230,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284231,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284231,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284231,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284231,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284231,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284231,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284231,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284231,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284231,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284231,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284231,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284231,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284231,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284231,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284235,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284235,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284235,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284235,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284235,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284235,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284235,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284235,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284235,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284235,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284235,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284235,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284235,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284235,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284236,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284236,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284236,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284236,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284236,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284236,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284236,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284236,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284236,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284236,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284236,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284236,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284236,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284236,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284237,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284237,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284237,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284237,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284237,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284237,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284237,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284237,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284237,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284237,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284237,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284237,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284237,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284237,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284248,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284248,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284248,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284248,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284248,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284248,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284248,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284248,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284248,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284248,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284248,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284248,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284248,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284248,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284408,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284408,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284408,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284408,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284408,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284408,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284408,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284408,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284408,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284408,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284408,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284408,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284408,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284408,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0284435,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0284435,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0284435,imp_targets,NA,pheno_NB_less,FALSE
FBgn0284435,imp_targets,NA,pheno_NB_more,FALSE
FBgn0284435,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0284435,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0284435,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0284435,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0284435,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0284435,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0284435,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0284435,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0284435,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0284435,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0285913,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0285913,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0285913,imp_targets,NA,pheno_NB_less,FALSE
FBgn0285913,imp_targets,NA,pheno_NB_more,FALSE
FBgn0285913,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0285913,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0285913,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0285913,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0285913,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0285913,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0285913,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0285913,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
FBgn0285913,imp_targets,NA,pheno_Underproliferation,FALSE
FBgn0285913,imp_targets,NA,pheno_Overproliferation,FALSE
FBgn0285925,imp_targets,NA,pheno_NB_larger,FALSE
FBgn0285925,imp_targets,NA,pheno_NB_smaller,FALSE
FBgn0285925,imp_targets,NA,pheno_NB_less,FALSE
FBgn0285925,imp_targets,NA,pheno_NB_more,FALSE
FBgn0285925,imp_targets,NA,pheno_NB_abnormalshape,FALSE
FBgn0285925,imp_targets,NA,pheno_GMC_larger,FALSE
FBgn0285925,imp_targets,NA,pheno_GMC_smaller,FALSE
FBgn0285925,imp_targets,NA,pheno_GMC_shorterlineage,FALSE
FBgn0285925,imp_targets,NA,pheno_GMC_longerlineage,FALSE
FBgn0285925,imp_targets,NA,pheno_GMC_abnormalshape,FALSE
FBgn0285925,imp_targets,NA,pheno_GFP_aggregatenumber,FALSE
FBgn0285925,imp_targets,NA,pheno_GFP_aggregatesize,FALSE
