file_name,cell_id,cell_area,channel,nb_rna,depth,gene,genotype,compartment
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,41,6385,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,44,6847,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,49,6513,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,60,4318,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,63,5999,1,79,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,68,5098,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,70,2919,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,81,5598,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,83,3034,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,88,7278,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,91,4690,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,128,9839,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,129,13081,1,14,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,130,7381,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,138,11434,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,140,5258,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,148,5565,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,154,5473,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,160,5887,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,166,3749,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,175,6971,1,12,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,176,11847,1,19,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,179,7797,1,28,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,181,7633,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,182,5655,1,12,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,190,7377,1,12,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,200,5711,1,15,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,202,9566,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,208,7595,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,213,10264,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,216,6134,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,218,5601,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,219,8188,1,21,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,227,10022,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,230,6268,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,235,5449,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,237,5643,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,240,7615,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,244,8021,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,247,6565,1,37,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,248,5018,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,250,3242,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,251,4027,1,13,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,253,4085,1,19,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,255,4871,1,22,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,259,9590,1,22,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,260,2512,1,13,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,266,6697,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,268,4257,1,13,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,269,5327,1,16,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,273,10157,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,277,8122,1,34,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,278,5026,1,30,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,279,5827,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,283,5475,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,296,6783,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,301,4943,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,303,5114,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,304,5786,1,15,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,305,4141,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,325,4878,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,328,4595,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,329,3908,1,12,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,337,2619,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,338,7351,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,340,4078,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,341,6957,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,342,4745,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,348,9788,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,357,6020,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,371,2828,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,372,7109,1,35,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,374,7828,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,375,4611,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,377,5031,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,380,6986,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,382,11046,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,385,4248,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,386,5457,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,389,4175,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,408,13223,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,409,7556,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,410,4458,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,411,3506,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,413,7008,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,414,3441,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,417,5605,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,419,4677,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,421,8127,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,434,11902,1,16,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,441,7138,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,443,4198,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,449,5616,1,12,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,453,8567,1,12,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,457,6828,1,14,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,463,4440,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,468,3943,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,473,8327,1,17,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,480,8145,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,486,4272,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,489,5761,1,20,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,492,6342,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,495,3733,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,496,9027,1,15,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,497,9118,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,498,7398,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,506,9876,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,509,4677,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,514,6995,1,25,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,515,3378,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,517,8773,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,518,11129,1,24,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,523,5066,1,13,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,525,9835,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,527,4457,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,528,8554,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,537,6396,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,538,4079,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,541,5429,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,542,8248,1,13,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,551,7175,1,11,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,552,5955,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,559,4404,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,560,5639,1,24,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,561,4201,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,568,4100,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,569,4536,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,570,8225,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,571,6750,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,572,6555,1,13,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,578,7259,1,14,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,579,3753,1,13,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,582,3732,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,585,4834,1,13,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,593,3730,1,17,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,595,6385,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,596,9795,1,12,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,602,4499,1,36,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,603,4863,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,610,6713,1,57,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,615,3662,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,623,955,1,14,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,624,3500,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,625,7509,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,628,6020,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,631,4758,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,650,11822,1,23,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,657,5551,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,664,3886,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,667,7938,1,39,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,682,4303,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,683,4715,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,686,5713,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,687,6198,1,18,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,690,6509,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,710,4849,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,714,6989,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,716,4192,1,13,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,718,4431,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,719,7365,1,16,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,720,4189,1,13,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,721,6303,1,20,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,723,6155,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,728,4754,1,12,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,735,4436,1,10,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,740,5903,1,22,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,744,3692,1,12,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,745,4961,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,747,4400,1,8,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,752,3328,1,12,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,753,7058,1,25,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,757,3047,1,6,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,760,3534,1,14,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,762,2741,1,9,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,766,3856,1,7,deep,ldh,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,37,7687,2,16,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,39,4331,2,6,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,44,6847,2,6,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,45,4550,2,7,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,48,7264,2,6,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,82,4330,2,6,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,86,7952,2,7,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,87,4025,2,11,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,89,6748,2,6,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,95,5853,2,6,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,99,5954,2,15,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,102,6816,2,7,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,104,3263,2,6,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,106,4850,2,7,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,113,5156,2,9,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,117,4186,2,14,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,119,4412,2,16,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,120,6403,2,30,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,122,4047,2,22,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,124,5424,2,109,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,130,7381,2,16,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,132,3332,2,12,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,133,3125,2,24,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,135,4219,2,6,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,136,3247,2,7,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,137,6636,2,41,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,140,5258,2,17,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,142,3973,2,30,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,143,4749,2,12,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,144,4853,2,32,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,145,9110,2,11,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,146,5369,2,91,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,149,7472,2,69,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,151,5410,2,12,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,152,2034,2,7,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,153,2836,2,13,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,155,4896,2,7,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,157,4191,2,31,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,160,5887,2,10,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,164,2090,2,14,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,168,4833,2,27,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,174,5018,2,49,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,177,4806,2,31,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,179,7797,2,33,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,180,3967,2,50,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,185,5835,2,12,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,188,4855,2,21,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,192,4975,2,25,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,193,5888,2,9,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,200,5711,2,15,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,201,3489,2,23,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,203,9188,2,52,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,204,10094,2,56,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,205,6105,2,48,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,208,7595,2,37,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,219,8188,2,9,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,220,4817,2,79,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,223,7165,2,24,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,230,6268,2,17,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,231,3151,2,8,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,233,3758,2,18,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,235,5449,2,19,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,236,4603,2,68,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,239,5019,2,11,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,240,7615,2,23,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,241,3182,2,17,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,243,6138,2,6,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,245,4121,2,51,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,246,4538,2,23,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,247,6565,2,7,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,250,3242,2,27,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,256,6379,2,36,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,257,6310,2,60,deep,mamo,sypKO,VNC
20241009_sypn_VNC_DAPI__ldh_mamo_100x_0007,259,9590,2,26,deep,mamo,sypKO,VNC
